Sentence #,Word,POS,Tag
Sentence: 30659,The,DT,O
Sentence: 30660,There,EX,O
Sentence: 30661,The,DT,O
Sentence: 30662,Israel,NNP,B-geo
Sentence: 30663,Palestinian,JJ,B-gpe
Sentence: 30664,At,IN,O
Sentence: 30665,Venezuela,NNP,B-geo
Sentence: 30666,Interior,NNP,O
Sentence: 30667,In,IN,O
Sentence: 30668,He,PRP,O
Sentence: 30669,Security,NN,O
Sentence: 30670,Monday,NNP,B-tim
Sentence: 30671,Officials,NNS,O
Sentence: 30672,Some,DT,O
Sentence: 30673,The,DT,O
Sentence: 30674,He,PRP,O
Sentence: 30675,That,DT,O
Sentence: 30676,Akerson,NNP,B-per
Sentence: 30677,While,IN,O
Sentence: 30678,Described,VBN,O
Sentence: 30679,Japanese,JJ,B-gpe
Sentence: 30680,Japanese,JJ,B-gpe
Sentence: 30681,Relations,NNP,O
Sentence: 30682,Mr.,NNP,B-per
Sentence: 30683,He,PRP,O
Sentence: 30684,If,IN,O
Sentence: 30685,Last,JJ,O
Sentence: 30686,Lima,NNP,B-per
Sentence: 30687,Presumed,VBN,O
Sentence: 30688,McCain,NNP,B-per
Sentence: 30689,He,PRP,O
Sentence: 30690,McCain,NNP,B-per
Sentence: 30691,In,IN,O
Sentence: 30692,Obama,NNP,B-per
Sentence: 30693,Afghan,JJ,B-gpe
Sentence: 30694,Authorities,NNS,O
Sentence: 30695,The,DT,O
Sentence: 30696,Hours,NNS,O
Sentence: 30697,That,DT,O
Sentence: 30698,There,EX,O
Sentence: 30699,Frequent,JJ,O
Sentence: 30700,President,NNP,B-per
Sentence: 30701,During,IN,O
Sentence: 30702,However,RB,O
Sentence: 30703,This,DT,O
Sentence: 30704,Mr.,NNP,B-per
Sentence: 30705,He,PRP,O
Sentence: 30706,U.S.,NNP,B-geo
Sentence: 30707,The,DT,O
Sentence: 30708,Mr.,NNP,B-per
Sentence: 30709,The,DT,O
Sentence: 30710,Mr.,NNP,B-per
Sentence: 30711,The,DT,O
Sentence: 30712,Cuba,NNP,B-geo
Sentence: 30713,Dagoberto,NNP,B-per
Sentence: 30714,Castro,NNP,B-per
Sentence: 30715,Since,IN,O
Sentence: 30716,Earlier,RBR,O
Sentence: 30717,A,DT,O
Sentence: 30718,Mr.,NNP,B-per
Sentence: 30719,Wednesday,NNP,B-tim
Sentence: 30720,Last,JJ,O
Sentence: 30721,Hours,NNS,O
Sentence: 30722,The,DT,O
Sentence: 30723,Venezuelan,JJ,B-gpe
Sentence: 30724,The,DT,O
Sentence: 30725,Since,IN,O
Sentence: 30726,The,DT,O
Sentence: 30727,Critics,NNS,O
Sentence: 30728,One,CD,O
Sentence: 30729,The,DT,O
Sentence: 30730,Witnesses,NNS,O
Sentence: 30731,Residents,NNS,O
Sentence: 30732,The,DT,O
Sentence: 30733,There,EX,O
Sentence: 30734,Islamist,NNP,O
Sentence: 30735,More,JJR,O
Sentence: 30736,U.N.-sponsored,JJ,O
Sentence: 30737,Ethiopian,JJ,B-gpe
Sentence: 30738,Somalia,NNP,B-geo
Sentence: 30739,The,DT,O
Sentence: 30740,Government,NNP,O
Sentence: 30741,Mutua,NNP,B-per
Sentence: 30742,He,PRP,O
Sentence: 30743,On,IN,O
Sentence: 30744,Their,PRP$,O
Sentence: 30745,Asian,JJ,O
Sentence: 30746,Japan,NNP,B-geo
Sentence: 30747,U.S.,NNP,B-geo
Sentence: 30748,Today,NN,B-tim
Sentence: 30749,The,DT,O
Sentence: 30750,Analysts,NNS,O
Sentence: 30751,African,NNP,B-geo
Sentence: 30752,The,DT,O
Sentence: 30753,Officials,NNS,O
Sentence: 30754,African,NNP,B-geo
Sentence: 30755,AU,NNP,O
Sentence: 30756,More,JJR,O
Sentence: 30757,Two,CD,O
Sentence: 30758,A,DT,O
Sentence: 30759,NATO,NNP,B-org
Sentence: 30760,The,DT,O
Sentence: 30761,Five,CD,O
Sentence: 30762,The,DT,O
Sentence: 30763,In,IN,O
Sentence: 30764,A,DT,O
Sentence: 30765,Also,RB,O
Sentence: 30766,Tuesday,NNP,B-tim
Sentence: 30767,President,NNP,B-per
Sentence: 30768,The,DT,O
Sentence: 30769,They,PRP,O
Sentence: 30770,For,IN,O
Sentence: 30771,On,IN,O
Sentence: 30772,The,DT,O
Sentence: 30773,In,IN,O
Sentence: 30774,The,DT,O
Sentence: 30775,On,IN,O
Sentence: 30776,The,DT,O
Sentence: 30777,The,DT,O
Sentence: 30778,Turkey,NNP,B-geo
Sentence: 30779,Military,JJ,O
Sentence: 30780,The,DT,O
Sentence: 30781,More,JJR,O
Sentence: 30782,Authorities,NNS,O
Sentence: 30783,Thousands,NNS,O
Sentence: 30784,Authorities,NNS,O
Sentence: 30785,Few,JJ,O
Sentence: 30786,Violence,NN,O
Sentence: 30787,Philippine,JJ,B-org
Sentence: 30788,Mr.,NNP,B-per
Sentence: 30789,The,DT,O
Sentence: 30790,The,DT,O
Sentence: 30791,Mr.,NNP,B-per
Sentence: 30792,Former,JJ,O
Sentence: 30793,Venezuelan,JJ,B-gpe
Sentence: 30794,Mr.,NNP,B-per
Sentence: 30795,In,IN,O
Sentence: 30796,Psychiatrist,NN,O
Sentence: 30797,Mr.,NNP,B-per
Sentence: 30798,Mr.,NNP,B-per
Sentence: 30799,He,PRP,O
Sentence: 30800,Indonesia,NNP,B-geo
Sentence: 30801,Officials,NNS,O
Sentence: 30802,If,IN,O
Sentence: 30803,More,JJR,O
Sentence: 30804,Indonesia,NNP,B-geo
Sentence: 30805,Bird,NN,O
Sentence: 30806,However,RB,O
Sentence: 30807,The,DT,O
Sentence: 30808,The,DT,O
Sentence: 30809,Treasury,NNP,B-org
Sentence: 30810,Wednesday,NNP,B-tim
Sentence: 30811,It,PRP,O
Sentence: 30812,Venezuela,NNP,B-geo
Sentence: 30813,Jose,NNP,B-per
Sentence: 30814,He,PRP,O
Sentence: 30815,U.S.,NNP,B-geo
Sentence: 30816,Rangel,NNP,B-per
Sentence: 30817,The,DT,O
Sentence: 30818,He,PRP,O
Sentence: 30819,North,NNP,B-geo
Sentence: 30820,An,DT,O
Sentence: 30821,Pyongyang,NNP,B-geo
Sentence: 30822,A,DT,O
Sentence: 30823,However,RB,O
Sentence: 30824,Monday,NNP,B-tim
Sentence: 30825,Saudi,NNP,B-org
Sentence: 30826,The,DT,O
Sentence: 30827,The,DT,O
Sentence: 30828,Saudi,NNP,B-org
Sentence: 30829,The,DT,O
Sentence: 30830,Saudi,JJ,O
Sentence: 30831,Palestinian,JJ,B-gpe
Sentence: 30832,The,DT,O
Sentence: 30833,In,IN,O
Sentence: 30834,Mr.,NNP,B-per
Sentence: 30835,Mr.,NNP,B-per
Sentence: 30836,Israeli,JJ,B-gpe
Sentence: 30837,Russia,NNP,B-geo
Sentence: 30838,Among,IN,O
Sentence: 30839,Meanwhile,RB,O
Sentence: 30840,The,DT,O
Sentence: 30841,It,PRP,O
Sentence: 30842,The,DT,O
Sentence: 30843,The,DT,O
Sentence: 30844,A,DT,O
Sentence: 30845,A,DT,O
Sentence: 30846,Officials,NNS,O
Sentence: 30847,Nigerian,JJ,B-gpe
Sentence: 30848,However,RB,O
Sentence: 30849,That,DT,O
Sentence: 30850,The,DT,O
Sentence: 30851,Two,CD,O
Sentence: 30852,Consumer,NN,O
Sentence: 30853,Economists,NNS,O
Sentence: 30854,The,DT,O
Sentence: 30855,Falling,VBG,O
Sentence: 30856,The,DT,O
Sentence: 30857,Sinbad,NNP,B-geo
Sentence: 30858,The,DT,O
Sentence: 30859,An,DT,O
Sentence: 30860,Email,NNP,O
Sentence: 30861,Sinbad,NNP,B-geo
Sentence: 30862,President,NNP,B-per
Sentence: 30863,Mr.,NNP,B-per
Sentence: 30864,At,IN,O
Sentence: 30865,Mr.,NNP,B-per
Sentence: 30866,The,DT,O
Sentence: 30867,Investigators,NNS,O
Sentence: 30868,VOA,NNP,B-org
Sentence: 30869,The,DT,O
Sentence: 30870,It,PRP,O
Sentence: 30871,There,EX,O
Sentence: 30872,At,IN,O
Sentence: 30873,The,DT,O
Sentence: 30874,The,DT,O
Sentence: 30875,Health,NNP,O
Sentence: 30876,The,DT,O
Sentence: 30877,Late,RB,O
Sentence: 30878,Doctors,NNS,O
Sentence: 30879,Initial,JJ,O
Sentence: 30880,Turkey,NNP,B-geo
Sentence: 30881,Those,DT,O
Sentence: 30882,Authorities,NNS,O
Sentence: 30883,Spain,NNP,B-gpe
Sentence: 30884,Morocco,NNP,B-per
Sentence: 30885,The,DT,O
Sentence: 30886,Officials,NNS,O
Sentence: 30887,Volcanic,NNP,O
Sentence: 30888,The,DT,O
Sentence: 30889,The,DT,O
Sentence: 30890,The,DT,O
Sentence: 30891,Local,JJ,O
Sentence: 30892,Minutes,NNS,O
Sentence: 30893,After,IN,O
Sentence: 30894,There,EX,O
Sentence: 30895,In,IN,O
Sentence: 30896,A,DT,O
Sentence: 30897,Sean,NNP,B-per
Sentence: 30898,He,PRP,O
Sentence: 30899,The,DT,O
Sentence: 30900,Earlier,RBR,O
Sentence: 30901,North,NNP,B-geo
Sentence: 30902,President,NNP,B-per
Sentence: 30903,Mr.,NNP,B-per
Sentence: 30904,The,DT,O
Sentence: 30905,Sub-freezing,JJ,O
Sentence: 30906,The,DT,O
Sentence: 30907,The,DT,O
Sentence: 30908,The,DT,O
Sentence: 30909,Reuters,NNP,B-org
Sentence: 30910,Earlier,RBR,O
Sentence: 30911,Israeli,JJ,B-gpe
Sentence: 30912,Reports,NNS,O
Sentence: 30913,According,VBG,O
Sentence: 30914,He,PRP,O
Sentence: 30915,For,IN,O
Sentence: 30916,The,DT,O
Sentence: 30917,His,PRP$,O
Sentence: 30918,George,NNP,B-per
Sentence: 30919,President,NNP,B-per
Sentence: 30920,Senior,NNP,O
Sentence: 30921,The,DT,O
Sentence: 30922,Officials,NNS,O
Sentence: 30923,The,DT,O
Sentence: 30924,A,DT,O
Sentence: 30925,The,DT,O
Sentence: 30926,In,IN,O
Sentence: 30927,Attorney,NNP,O
Sentence: 30928,Publication,NN,O
Sentence: 30929,Iraqi,JJ,B-gpe
Sentence: 30930,They,PRP,O
Sentence: 30931,Authorities,NNS,O
Sentence: 30932,They,PRP,O
Sentence: 30933,More,JJR,O
Sentence: 30934,Most,JJS,O
Sentence: 30935,A,DT,O
Sentence: 30936,A,DT,O
Sentence: 30937,Witnesses,NNS,O
Sentence: 30938,Sources,NNS,O
Sentence: 30939,Burma,NNP,B-geo
Sentence: 30940,The,DT,O
Sentence: 30941,Most,JJS,O
Sentence: 30942,Iran,NNP,B-geo
Sentence: 30943,Iranian,JJ,B-gpe
Sentence: 30944,The,DT,O
Sentence: 30945,Israel,NNP,B-geo
Sentence: 30946,Indian,JJ,B-gpe
Sentence: 30947,Authorities,NNS,O
Sentence: 30948,An,DT,O
Sentence: 30949,West,NNP,B-geo
Sentence: 30950,About,IN,O
Sentence: 30951,Another,DT,O
Sentence: 30952,The,DT,O
Sentence: 30953,No,DT,O
Sentence: 30954,The,DT,O
Sentence: 30955,Sudan,NNP,B-org
Sentence: 30956,He,PRP,O
Sentence: 30957,The,DT,O
Sentence: 30958,Chad,NNP,B-geo
Sentence: 30959,The,DT,O
Sentence: 30960,On,IN,O
Sentence: 30961,China,NNP,B-geo
Sentence: 30962,Mr.,NNP,B-per
Sentence: 30963,Afterwards,RB,O
Sentence: 30964,Chinese,JJ,B-gpe
Sentence: 30965,The,DT,O
Sentence: 30966,President,NNP,B-per
Sentence: 30967,Mr.,NNP,B-per
Sentence: 30968,He,PRP,O
Sentence: 30969,The,DT,O
Sentence: 30970,The,DT,O
Sentence: 30971,Mexican,JJ,B-gpe
Sentence: 30972,Mr.,NNP,B-per
Sentence: 30973,Meanwhile,RB,O
Sentence: 30974,Lopez,NNP,B-per
Sentence: 30975,He,PRP,O
Sentence: 30976,Lopez,NNP,B-per
Sentence: 30977,Last,JJ,O
Sentence: 30978,Orthodox,NNP,B-org
Sentence: 30979,For,IN,O
Sentence: 30980,In,IN,O
Sentence: 30981,Mikhail,NNP,B-per
Sentence: 30982,Greek,JJ,B-org
Sentence: 30983,Russia,NNP,B-geo
Sentence: 30984,Yuri,NNP,B-per
Sentence: 30985,Oil,NN,O
Sentence: 30986,Shell,NNP,B-per
Sentence: 30987,On,IN,O
Sentence: 30988,The,DT,O
Sentence: 30989,Last,JJ,O
Sentence: 30990,Multinational,JJ,O
Sentence: 30991,Former,JJ,O
Sentence: 30992,Writing,VBG,O
Sentence: 30993,However,RB,O
Sentence: 30994,He,PRP,O
Sentence: 30995,The,DT,O
Sentence: 30996,The,DT,O
Sentence: 30997,Ryan,NNP,B-per
Sentence: 30998,Sota,NNP,B-per
Sentence: 30999,Meanwhile,RB,O
Sentence: 31000,Australia,NNP,B-org
Sentence: 31001,The,DT,O
Sentence: 31002,The,DT,O
Sentence: 31003,The,DT,O
Sentence: 31004,Israeli,JJ,B-gpe
Sentence: 31005,Police,NNS,O
Sentence: 31006,Authorities,NNS,O
Sentence: 31007,Israeli,JJ,B-gpe
Sentence: 31008,Police,NNS,O
Sentence: 31009,The,DT,O
Sentence: 31010,The,DT,O
Sentence: 31011,The,DT,O
Sentence: 31012,U.S.,NNP,B-geo
Sentence: 31013,Some,DT,O
Sentence: 31014,Rating,VBG,O
Sentence: 31015,A,DT,O
Sentence: 31016,Results,NNS,O
Sentence: 31017,A,DT,O
Sentence: 31018,The,DT,O
Sentence: 31019,The,DT,O
Sentence: 31020,A,DT,O
Sentence: 31021,Security,NN,O
Sentence: 31022,The,DT,O
Sentence: 31023,All,DT,O
Sentence: 31024,Earlier,RBR,O
Sentence: 31025,A,DT,O
Sentence: 31026,Four,CD,O
Sentence: 31027,On,IN,O
Sentence: 31028,It,PRP,O
Sentence: 31029,Police,NNS,O
Sentence: 31030,Plainclothes,NNS,O
Sentence: 31031,The,DT,O
Sentence: 31032,He,PRP,O
Sentence: 31033,The,DT,O
Sentence: 31034,The,DT,O
Sentence: 31035,Police,NNS,O
Sentence: 31036,NATO,NNP,B-org
Sentence: 31037,In,IN,O
Sentence: 31038,The,DT,O
Sentence: 31039,NATO,NNP,B-org
Sentence: 31040,NATO,NNP,B-org
Sentence: 31041,A,DT,O
Sentence: 31042,National,NNP,B-org
Sentence: 31043,The,DT,O
Sentence: 31044,They,PRP,O
Sentence: 31045,ETA,NNP,B-org
Sentence: 31046,The,DT,O
Sentence: 31047,Colombia,NNP,B-geo
Sentence: 31048,U.S.,NNP,B-org
Sentence: 31049,Ms.,NNP,B-per
Sentence: 31050,The,DT,O
Sentence: 31051,Earlier,RBR,O
Sentence: 31052,Ms.,NNP,B-per
Sentence: 31053,Ralston,NNP,B-org
Sentence: 31054,The,DT,O
Sentence: 31055,Sales,NNS,O
Sentence: 31056,For,IN,O
Sentence: 31057,This,DT,O
Sentence: 31058,Sales,NNS,O
Sentence: 31059,Ralston,NNP,B-org
Sentence: 31060,The,DT,O
Sentence: 31061,Ralston,NNP,B-org
Sentence: 31062,For,IN,O
Sentence: 31063,Its,PRP$,O
Sentence: 31064,The,DT,O
Sentence: 31065,Ralston,NNP,B-org
Sentence: 31066,Ralston,NNP,B-org
Sentence: 31067,The,DT,O
Sentence: 31068,The,DT,O
Sentence: 31069,England,NNP,B-per
Sentence: 31070,The,DT,O
Sentence: 31071,Jamaica,NNP,B-gpe
Sentence: 31072,In,IN,O
Sentence: 31073,Jamaica,NNP,B-gpe
Sentence: 31074,Deteriorating,VBG,O
Sentence: 31075,Violent,JJ,O
Sentence: 31076,Nonetheless,RB,O
Sentence: 31077,Despite,IN,O
Sentence: 31078,The,DT,O
Sentence: 31079,The,DT,O
Sentence: 31080,Remittances,NNS,O
Sentence: 31081,In,IN,O
Sentence: 31082,El,NNP,B-per
Sentence: 31083,In,IN,O
Sentence: 31084,With,IN,O
Sentence: 31085,Any,DT,O
Sentence: 31086,Iran,NNP,B-geo
Sentence: 31087,Private,JJ,O
Sentence: 31088,Price,NN,O
Sentence: 31089,Significant,JJ,O
Sentence: 31090,The,DT,O
Sentence: 31091,The,DT,O
Sentence: 31092,However,RB,O
Sentence: 31093,This,DT,O
Sentence: 31094,The,DT,O
Sentence: 31095,Although,IN,O
Sentence: 31096,Underemployment,NN,O
Sentence: 31097,Kazakhstan,NNP,B-geo
Sentence: 31098,It,PRP,O
Sentence: 31099,In,IN,O
Sentence: 31100,Extractive,JJ,O
Sentence: 31101,However,RB,O
Sentence: 31102,Landlocked,JJ,O
Sentence: 31103,Although,IN,O
Sentence: 31104,Telecoms,NNS,O
Sentence: 31105,Supply,NN,O
Sentence: 31106,At,IN,O
Sentence: 31107,The,DT,O
Sentence: 31108,While,IN,O
Sentence: 31109,In,IN,O
Sentence: 31110,Rising,VBG,O
Sentence: 31111,Barring,VBG,O
Sentence: 31112,Despite,IN,O
Sentence: 31113,In,IN,O
Sentence: 31114,Lucayan,JJ,B-gpe
Sentence: 31115,British,JJ,B-gpe
Sentence: 31116,Since,IN,O
Sentence: 31117,Because,IN,O
Sentence: 31118,What,WP,O
Sentence: 31119,Quito,NNP,B-per
Sentence: 31120,The,DT,O
Sentence: 31121,When,WRB,O
Sentence: 31122,Between,IN,B-tim
Sentence: 31123,A,DT,O
Sentence: 31124,Although,IN,O
Sentence: 31125,Protests,NNS,O
Sentence: 31126,In,IN,O
Sentence: 31127,General,NNP,B-per
Sentence: 31128,JUPITER,NNP,B-per
Sentence: 31129,The,DT,O
Sentence: 31130,A,DT,O
Sentence: 31131,She,PRP,O
Sentence: 31132,Have,VB,O
Sentence: 31133,Normal,JJ,O
Sentence: 31134,Engineers,NNS,O
Sentence: 31135,At,IN,O
Sentence: 31136,The,DT,O
Sentence: 31137,At,IN,O
Sentence: 31138,Aid,NN,O
Sentence: 31139,Experts,NNS,O
Sentence: 31140,The,DT,O
Sentence: 31141,The,DT,O
Sentence: 31142,The,DT,O
Sentence: 31143,Heilongjiang,NNP,B-geo
Sentence: 31144,It,PRP,O
Sentence: 31145,The,DT,O
Sentence: 31146,The,DT,O
Sentence: 31147,A,DT,O
Sentence: 31148,The,DT,O
Sentence: 31149,It,PRP,O
Sentence: 31150,He,PRP,O
Sentence: 31151,Talks,NNS,O
Sentence: 31152,Congo,NNP,B-geo
Sentence: 31153,The,DT,O
Sentence: 31154,The,DT,O
Sentence: 31155,White,NNP,B-org
Sentence: 31156,On,IN,O
Sentence: 31157,Some,DT,O
Sentence: 31158,President,NNP,B-per
Sentence: 31159,Last,JJ,O
Sentence: 31160,It,PRP,O
Sentence: 31161,The,DT,O
Sentence: 31162,Raul,NNP,B-per
Sentence: 31163,The,DT,O
Sentence: 31164,AIFF,NNP,O
Sentence: 31165,The,DT,O
Sentence: 31166,India,NNP,B-org
Sentence: 31167,The,DT,O
Sentence: 31168,At,IN,O
Sentence: 31169,The,DT,O
Sentence: 31170,Despite,IN,O
Sentence: 31171,Larry,NNP,B-per
Sentence: 31172,The,DT,O
Sentence: 31173,Unidentified,JJ,O
Sentence: 31174,The,DT,O
Sentence: 31175,But,CC,O
Sentence: 31176,In,IN,O
Sentence: 31177,World,NNP,O
Sentence: 31178,Crude,JJ,O
Sentence: 31179,That,DT,O
Sentence: 31180,The,DT,O
Sentence: 31181,Meantime,RB,O
Sentence: 31182,The,DT,O
Sentence: 31183,Japan,NNP,B-geo
Sentence: 31184,Japanese,JJ,B-geo
Sentence: 31185,The,DT,O
Sentence: 31186,Five,CD,O
Sentence: 31187,Pyongyang,NNP,B-geo
Sentence: 31188,Bilateral,NNP,O
Sentence: 31189,Mr.,NNP,B-per
Sentence: 31190,Hundreds,NNS,O
Sentence: 31191,Demonstrators,NNS,O
Sentence: 31192,They,PRP,O
Sentence: 31193,Unlike,IN,O
Sentence: 31194,Organizers,NNS,O
Sentence: 31195,Many,JJ,O
Sentence: 31196,Finance,NNP,O
Sentence: 31197,In,IN,O
Sentence: 31198,The,DT,O
Sentence: 31199,Trade,NNP,O
Sentence: 31200,Disputes,NNS,O
Sentence: 31201,The,DT,O
Sentence: 31202,The,DT,O
Sentence: 31203,The,DT,O
Sentence: 31204,The,DT,O
Sentence: 31205,The,DT,O
Sentence: 31206,The,DT,O
Sentence: 31207,Iraqi,JJ,B-gpe
Sentence: 31208,In,IN,O
Sentence: 31209,In,IN,O
Sentence: 31210,U.S.,NNP,B-geo
Sentence: 31211,Shi'ite,NNP,O
Sentence: 31212,James,NNP,B-per
Sentence: 31213,The,DT,O
Sentence: 31214,James,NNP,B-per
Sentence: 31215,In,IN,O
Sentence: 31216,A,DT,O
Sentence: 31217,The,DT,O
Sentence: 31218,Egypt,NNP,B-org
Sentence: 31219,Defense,NN,O
Sentence: 31220,The,DT,O
Sentence: 31221,The,DT,O
Sentence: 31222,The,DT,O
Sentence: 31223,But,CC,O
Sentence: 31224,A,DT,O
Sentence: 31225,The,DT,B-org
Sentence: 31226,The,DT,O
Sentence: 31227,A,DT,O
Sentence: 31228,The,DT,O
Sentence: 31229,The,DT,O
Sentence: 31230,The,DT,O
Sentence: 31231,Colonel,NNP,O
Sentence: 31232,He,PRP,O
Sentence: 31233,The,DT,O
Sentence: 31234,Colonel,NNP,O
Sentence: 31235,The,DT,O
Sentence: 31236,It,PRP,O
Sentence: 31237,Oil,NN,O
Sentence: 31238,Despite,IN,O
Sentence: 31239,With,IN,O
Sentence: 31240,And,CC,O
Sentence: 31241,President,NNP,B-per
Sentence: 31242,In,IN,O
Sentence: 31243,White,NNP,B-org
Sentence: 31244,He,PRP,O
Sentence: 31245,The,DT,O
Sentence: 31246,Mr.,NNP,B-per
Sentence: 31247,The,DT,O
Sentence: 31248,Venezuelan,JJ,B-gpe
Sentence: 31249,Venezuelan,JJ,B-gpe
Sentence: 31250,The,DT,O
Sentence: 31251,In,IN,O
Sentence: 31252,Critics,NNS,O
Sentence: 31253,A,DT,O
Sentence: 31254,The,DT,O
Sentence: 31255,Aref,NNP,B-org
Sentence: 31256,The,DT,O
Sentence: 31257,Halliburton,NNP,B-per
Sentence: 31258,Aref,NNP,B-org
Sentence: 31259,Pakistan,NNP,B-geo
Sentence: 31260,Members,NNS,O
Sentence: 31261,The,DT,O
Sentence: 31262,General,NNP,B-org
Sentence: 31263,Italian,JJ,B-gpe
Sentence: 31264,Prime,NNP,B-per
Sentence: 31265,One,CD,O
Sentence: 31266,The,DT,O
Sentence: 31267,Earlier,RB,O
Sentence: 31268,He,PRP,O
Sentence: 31269,Indonesia,NNP,B-geo
Sentence: 31270,Health,NNP,O
Sentence: 31271,She,PRP,O
Sentence: 31272,Indonesia,NNP,B-geo
Sentence: 31273,About,IN,O
Sentence: 31274,Officials,NNS,O
Sentence: 31275,Health,NNP,O
Sentence: 31276,A,DT,O
Sentence: 31277,Corporal,NNP,O
Sentence: 31278,He,PRP,O
Sentence: 31279,The,DT,O
Sentence: 31280,Authorities,NNS,O
Sentence: 31281,A,DT,O
Sentence: 31282,Corporal,NNP,O
Sentence: 31283,A,DT,O
Sentence: 31284,The,DT,O
Sentence: 31285,Mullah,NNP,B-org
Sentence: 31286,Mullah,NNP,B-org
Sentence: 31287,In,IN,O
Sentence: 31288,Football,NNP,O
Sentence: 31289,In,IN,O
Sentence: 31290,The,DT,O
Sentence: 31291,However,RB,O
Sentence: 31292,Mexico,NNP,B-geo
Sentence: 31293,Pakistani,JJ,B-gpe
Sentence: 31294,Officials,NNS,O
Sentence: 31295,The,DT,O
Sentence: 31296,The,DT,O
Sentence: 31297,It,PRP,O
Sentence: 31298,The,DT,O
Sentence: 31299,During,IN,O
Sentence: 31300,African,JJ,B-gpe
Sentence: 31301,South,NNP,B-geo
Sentence: 31302,Mr.,NNP,B-per
Sentence: 31303,Nigerian,JJ,B-gpe
Sentence: 31304,Nigeria,NNP,B-geo
Sentence: 31305,Nigerian,JJ,B-gpe
Sentence: 31306,Hurricane,NNP,O
Sentence: 31307,The,DT,O
Sentence: 31308,At,IN,O
Sentence: 31309,It,PRP,O
Sentence: 31310,Heavy,JJ,O
Sentence: 31311,Forecasters,NNS,O
Sentence: 31312,Ukraine,NNP,B-geo
Sentence: 31313,The,DT,O
Sentence: 31314,Opposition,NN,O
Sentence: 31315,Talks,NNS,O
Sentence: 31316,The,DT,O
Sentence: 31317,Lawmakers,NNS,O
Sentence: 31318,European,JJ,O
Sentence: 31319,They,PRP,O
Sentence: 31320,President,NNP,B-per
Sentence: 31321,Indonesian,JJ,B-gpe
Sentence: 31322,The,DT,O
Sentence: 31323,The,DT,O
Sentence: 31324,So,RB,O
Sentence: 31325,Seven,CD,O
Sentence: 31326,Elsewhere,RB,O
Sentence: 31327,The,DT,O
Sentence: 31328,No,DT,O
Sentence: 31329,Avian,JJ,O
Sentence: 31330,Officials,NNS,O
Sentence: 31331,The,DT,O
Sentence: 31332,The,DT,O
Sentence: 31333,The,DT,O
Sentence: 31334,The,DT,O
Sentence: 31335,Maritime,NNP,O
Sentence: 31336,Vietnamese,JJ,B-gpe
Sentence: 31337,Authorities,NNS,O
Sentence: 31338,All,PDT,O
Sentence: 31339,Earlier,RBR,O
Sentence: 31340,Vietnam,NNP,B-per
Sentence: 31341,Meanwhile,RB,O
Sentence: 31342,More,JJR,O
Sentence: 31343,German,JJ,B-gpe
Sentence: 31344,Authorities,NNS,O
Sentence: 31345,Eighteen,NNP,O
Sentence: 31346,Meanwhile,RB,O
Sentence: 31347,France,NNP,B-geo
Sentence: 31348,Italy,NNP,B-geo
Sentence: 31349,Also,RB,O
Sentence: 31350,No,DT,O
Sentence: 31351,Four,CD,O
Sentence: 31352,J.P.,NNP,B-org
Sentence: 31353,Citigroup,NNP,B-per
Sentence: 31354,A,DT,O
Sentence: 31355,The,DT,O
Sentence: 31356,A,DT,O
Sentence: 31357,Two,CD,O
Sentence: 31358,Station,NNP,B-geo
Sentence: 31359,The,DT,O
Sentence: 31360,The,DT,O
Sentence: 31361,NASA,NNP,B-org
Sentence: 31362,Hurricane,NNP,O
Sentence: 31363,The,DT,O
Sentence: 31364,It,PRP,O
Sentence: 31365,Danielle,NNP,B-per
Sentence: 31366,As,IN,O
Sentence: 31367,Meanwhile,RB,O
Sentence: 31368,Forecasters,NNS,O
Sentence: 31369,Its,PRP$,O
Sentence: 31370,As,IN,O
Sentence: 31371,Usher,NNP,B-per
Sentence: 31372,The,DT,O
Sentence: 31373,Usher,NNP,B-per
Sentence: 31374,Usher,NNP,B-per
Sentence: 31375,The,DT,O
Sentence: 31376,A,DT,O
Sentence: 31377,The,DT,O
Sentence: 31378,The,DT,O
Sentence: 31379,The,DT,O
Sentence: 31380,The,DT,O
Sentence: 31381,In,IN,O
Sentence: 31382,Several,JJ,O
Sentence: 31383,FIFA,NNP,B-org
Sentence: 31384,Earlier,RBR,O
Sentence: 31385,FIFA,NNP,B-org
Sentence: 31386,Lawmakers,NNS,O
Sentence: 31387,The,DT,O
Sentence: 31388,Defense,NNP,O
Sentence: 31389,The,DT,O
Sentence: 31390,The,DT,O
Sentence: 31391,The,DT,O
Sentence: 31392,A,DT,O
Sentence: 31393,The,DT,O
Sentence: 31394,Authorities,NNS,O
Sentence: 31395,Belarus,NNP,B-org
Sentence: 31396,Demonstrators,NNS,O
Sentence: 31397,Prosecutors,NNS,O
Sentence: 31398,The,DT,O
Sentence: 31399,Chadian,JJ,B-gpe
Sentence: 31400,Chad,NNP,B-geo
Sentence: 31401,The,DT,O
Sentence: 31402,Mr.,NNP,B-per
Sentence: 31403,He,PRP,O
Sentence: 31404,China,NNP,B-geo
Sentence: 31405,The,DT,B-org
Sentence: 31406,The,DT,O
Sentence: 31407,The,DT,O
Sentence: 31408,Researchers,NNS,O
Sentence: 31409,US,NNP,B-geo
Sentence: 31410,Officials,NNS,O
Sentence: 31411,The,DT,O
Sentence: 31412,Dell,NNP,B-per
